file, mode, rule, result, duration
../test_files_z3/gdpr/DPA.sleec, conflict, 7, sat, 0.09655475616455078
../test_files_z3/gdpr/DPA.sleec, conflict, 8, sat, 0.2506437301635742
../test_files_z3/gdpr/DPA.sleec, conflict, 9, sat, 0.09568142890930176
../test_files_z3/gdpr/DPA.sleec, conflict, 10, sat, 0.0968477725982666
../test_files_z3/gdpr/DPA.sleec, conflict, 11, sat, 0.0944066047668457
../test_files_z3/gdpr/DPA.sleec, conflict, 12, sat, 0.1234886646270752
../test_files_z3/gdpr/DPA.sleec, conflict, 13, sat, 0.2395615577697754
../test_files_z3/gdpr/DPA.sleec, conflict, 14, sat, 0.2773168087005615
../test_files_z3/gdpr/DPA.sleec, conflict, 15, sat, 0.23374247550964355
../test_files_z3/gdpr/DPA.sleec, conflict, 16, sat, 0.09911704063415527
../test_files_z3/gdpr/DPA.sleec, conflict, 17, sat, 0.09789013862609863
../test_files_z3/gdpr/DPA.sleec, conflict, 18, sat, 0.13716697692871094
../test_files_z3/gdpr/DPA.sleec, conflict, 19, sat, 0.10176968574523926
../test_files_z3/gdpr/DPA.sleec, conflict, 20, sat, 0.06941723823547363
../test_files_z3/gdpr/DPA.sleec, conflict, 21, sat, 0.09449410438537598
../test_files_z3/gdpr/DPA.sleec, concern, 0, unsat, 0.08782434463500977
../test_files_z3/gdpr/DPA.sleec, concern, 1, unsat, 0.14307880401611328
../test_files_z3/gdpr/DPA.sleec, concern, 2, unsat, 0.07727169990539551
../test_files_z3/gdpr/DPA.sleec, concern, 3, sat, 0.1482677459716797
../test_files_z3/gdpr/DPA.sleec, concern, 4, sat, 0.08873200416564941
../test_files_z3/gdpr/DPA.sleec, concern, 5, unsat, 0.1413280963897705
../test_files_z3/gdpr/DPA.sleec, concern, 6, unsat, 0.17823004722595215
../test_files_z3/gdpr/DPA.sleec, concern, 7, unsat, 0.06387138366699219
../test_files_z3/gdpr/DPA.sleec, concern, 8, sat, 0.1212913990020752
../test_files_z3/gdpr/DPA.sleec, concern, 9, unsat, 0.06735801696777344
../test_files_z3/gdpr/DPA.sleec, concern, 10, unsat, 0.044150590896606445
../test_files_z3/covidfree/manual.sleec, redundancy, 0, sat, 0.2652585506439209
../test_files_z3/covidfree/manual.sleec, redundancy, 1, sat, 0.03442978858947754
../test_files_z3/covidfree/manual.sleec, redundancy, 2, sat, 0.04366421699523926
../test_files_z3/covidfree/manual.sleec, redundancy, 3, sat, 0.03341412544250488
../test_files_z3/covidfree/manual.sleec, redundancy, 4, sat, 0.0328826904296875
../test_files_z3/covidfree/manual.sleec, redundancy, 5, sat, 0.03602337837219238
../test_files_z3/covidfree/manual.sleec, redundancy, 6, sat, 0.04398918151855469
../test_files_z3/covidfree/manual.sleec, redundancy, 7, sat, 0.035893917083740234
../test_files_z3/covidfree/manual.sleec, redundancy, 8, sat, 0.11832547187805176
../test_files_z3/covidfree/manual.sleec, redundancy, 9, sat, 0.03617095947265625
../test_files_z3/covidfree/manual.sleec, redundancy, 10, sat, 0.05719113349914551
../test_files_z3/covidfree/manual.sleec, redundancy, 11, sat, 0.05836629867553711
../test_files_z3/covidfree/manual.sleec, redundancy, 12, sat, 0.033213138580322266
../test_files_z3/covidfree/manual.sleec, redundancy, 13, sat, 0.0319666862487793
../test_files_z3/covidfree/manual.sleec, redundancy, 14, sat, 0.032999277114868164
../test_files_z3/covidfree/manual.sleec, redundancy, 15, sat, 0.036443471908569336
../test_files_z3/covidfree/manual.sleec, redundancy, 16, sat, 0.033812761306762695
../test_files_z3/covidfree/manual.sleec, redundancy, 17, sat, 0.03572988510131836
../test_files_z3/covidfree/manual.sleec, redundancy, 18, sat, 0.07897806167602539
../test_files_z3/covidfree/manual.sleec, conflict, 0, sat, 0.12941479682922363
../test_files_z3/covidfree/manual.sleec, conflict, 1, sat, 0.13259506225585938
../test_files_z3/covidfree/manual.sleec, conflict, 2, sat, 0.1301562786102295
../test_files_z3/covidfree/manual.sleec, conflict, 3, sat, 0.06709575653076172
../test_files_z3/covidfree/manual.sleec, conflict, 4, sat, 0.05304551124572754
../test_files_z3/covidfree/manual.sleec, conflict, 5, sat, 0.0331423282623291
../test_files_z3/covidfree/manual.sleec, conflict, 6, sat, 0.07022666931152344
../test_files_z3/covidfree/manual.sleec, conflict, 7, sat, 0.12646865844726562
../test_files_z3/covidfree/manual.sleec, conflict, 8, sat, 0.13301753997802734
../test_files_z3/covidfree/manual.sleec, conflict, 9, sat, 0.11578965187072754
../test_files_z3/covidfree/manual.sleec, conflict, 10, sat, 0.08123421669006348
../test_files_z3/covidfree/manual.sleec, conflict, 11, sat, 0.07915687561035156
../test_files_z3/covidfree/manual.sleec, conflict, 12, sat, 0.05309271812438965
../test_files_z3/covidfree/manual.sleec, conflict, 13, sat, 0.05786943435668945
../test_files_z3/covidfree/manual.sleec, conflict, 14, sat, 0.05756974220275879
../test_files_z3/covidfree/manual.sleec, conflict, 15, sat, 0.07905387878417969
../test_files_z3/covidfree/manual.sleec, conflict, 16, sat, 0.05774879455566406
../test_files_z3/covidfree/manual.sleec, conflict, 17, sat, 0.08654093742370605
../test_files_z3/covidfree/manual.sleec, conflict, 18, sat, 0.1363081932067871
../test_files_z3/covidfree/covidfree.sleec, redundancy, 0, sat, 0.05137896537780762
../test_files_z3/covidfree/covidfree.sleec, redundancy, 1, sat, 0.04688763618469238
../test_files_z3/covidfree/covidfree.sleec, redundancy, 2, unsat, 0.2983357906341553
../test_files_z3/covidfree/covidfree.sleec, redundancy, 3, unsat, 0.3034353256225586
../test_files_z3/covidfree/covidfree.sleec, redundancy, 4, sat, 0.0623478889465332
../test_files_z3/covidfree/covidfree.sleec, redundancy, 5, unsat, 0.04322338104248047
../test_files_z3/covidfree/covidfree.sleec, redundancy, 6, unsat, 0.13290715217590332
../test_files_z3/covidfree/covidfree.sleec, redundancy, 7, sat, 0.04344320297241211
../test_files_z3/covidfree/covidfree.sleec, redundancy, 8, sat, 0.06500744819641113
../test_files_z3/covidfree/covidfree.sleec, redundancy, 9, sat, 0.04626727104187012
../test_files_z3/covidfree/covidfree.sleec, redundancy, 10, sat, 0.04184436798095703
../test_files_z3/covidfree/covidfree.sleec, redundancy, 11, sat, 0.09274530410766602
../test_files_z3/covidfree/covidfree.sleec, redundancy, 12, unsat, 0.3177342414855957
../test_files_z3/covidfree/covidfree.sleec, redundancy, 13, sat, 0.044275522232055664
../test_files_z3/covidfree/covidfree.sleec, redundancy, 14, sat, 0.04261946678161621
../test_files_z3/covidfree/covidfree.sleec, redundancy, 15, unsat, 0.2983436584472656
../test_files_z3/covidfree/covidfree.sleec, redundancy, 16, unsat, 0.34308409690856934
../test_files_z3/covidfree/covidfree.sleec, redundancy, 17, unsat, 0.290616512298584
../test_files_z3/covidfree/covidfree.sleec, redundancy, 18, sat, 0.04236745834350586
../test_files_z3/covidfree/covidfree.sleec, redundancy, 19, unsat, 0.3020787239074707
../test_files_z3/covidfree/covidfree.sleec, redundancy, 20, sat, 0.04547238349914551
../test_files_z3/covidfree/covidfree.sleec, redundancy, 21, unsat, 0.14425134658813477
../test_files_z3/covidfree/covidfree.sleec, redundancy, 22, sat, 0.04532504081726074
../test_files_z3/covidfree/covidfree.sleec, redundancy, 23, unsat, 0.11298871040344238
../test_files_z3/covidfree/covidfree.sleec, redundancy, 24, sat, 0.04584074020385742
../test_files_z3/covidfree/covidfree.sleec, conflict, 0, sat, 0.09415268898010254
../test_files_z3/covidfree/covidfree.sleec, conflict, 1, sat, 0.16050171852111816
../test_files_z3/covidfree/covidfree.sleec, conflict, 2, unsat, 0.35349559783935547
../test_files_z3/covidfree/covidfree.sleec, conflict, 3, unsat, 0.33391857147216797
../test_files_z3/covidfree/covidfree.sleec, conflict, 4, sat, 0.2247791290283203
../test_files_z3/covidfree/covidfree.sleec, conflict, 5, unsat, 0.07936310768127441
../test_files_z3/covidfree/covidfree.sleec, conflict, 6, sat, 0.04414200782775879
../test_files_z3/covidfree/covidfree.sleec, conflict, 7, unsat, 0.08071589469909668
../test_files_z3/covidfree/covidfree.sleec, conflict, 8, sat, 0.23382854461669922
../test_files_z3/covidfree/covidfree.sleec, conflict, 9, sat, 0.20615077018737793
../test_files_z3/covidfree/covidfree.sleec, conflict, 10, unsat, 0.38530731201171875
../test_files_z3/covidfree/covidfree.sleec, conflict, 11, unsat, 0.07771492004394531
../test_files_z3/covidfree/covidfree.sleec, conflict, 12, unsat, 0.37894749641418457
../test_files_z3/covidfree/covidfree.sleec, conflict, 13, unsat, 0.11122846603393555
../test_files_z3/covidfree/covidfree.sleec, conflict, 14, unsat, 0.10206818580627441
../test_files_z3/covidfree/covidfree.sleec, conflict, 15, unsat, 0.30123162269592285
../test_files_z3/covidfree/covidfree.sleec, conflict, 16, unsat, 0.3948378562927246
../test_files_z3/covidfree/covidfree.sleec, conflict, 17, unsat, 0.3303992748260498
../test_files_z3/covidfree/covidfree.sleec, conflict, 18, sat, 0.14742183685302734
../test_files_z3/covidfree/covidfree.sleec, conflict, 19, unsat, 0.34019041061401367
../test_files_z3/covidfree/covidfree.sleec, conflict, 20, unsat, 0.10568571090698242
../test_files_z3/covidfree/covidfree.sleec, conflict, 21, sat, 0.12580490112304688
../test_files_z3/covidfree/covidfree.sleec, conflict, 22, sat, 0.23473167419433594
../test_files_z3/covidfree/covidfree.sleec, conflict, 23, sat, 0.04558587074279785
../test_files_z3/covidfree/covidfree.sleec, conflict, 24, sat, 0.04435467720031738
../test_files_z3/safescade/safescade.sleec, redundancy, 0, sat, 0.15140509605407715
../test_files_z3/safescade/safescade.sleec, redundancy, 1, unsat, 0.04771256446838379
../test_files_z3/safescade/safescade.sleec, redundancy, 2, sat, 0.03484797477722168
../test_files_z3/safescade/safescade.sleec, redundancy, 3, unsat, 0.03383803367614746
../test_files_z3/safescade/safescade.sleec, redundancy, 4, unsat, 0.04774212837219238
../test_files_z3/safescade/safescade.sleec, redundancy, 5, sat, 0.0364384651184082
../test_files_z3/safescade/safescade.sleec, redundancy, 6, sat, 0.7264623641967773
../test_files_z3/safescade/safescade.sleec, redundancy, 7, sat, 0.3688631057739258
../test_files_z3/safescade/safescade.sleec, redundancy, 8, sat, 0.03463387489318848
../test_files_z3/safescade/safescade.sleec, redundancy, 9, sat, 0.03870654106140137
../test_files_z3/safescade/safescade.sleec, redundancy, 10, sat, 0.03708291053771973
../test_files_z3/safescade/safescade.sleec, redundancy, 11, sat, 0.09201478958129883
../test_files_z3/safescade/safescade.sleec, redundancy, 12, sat, 0.1115427017211914
../test_files_z3/safescade/safescade.sleec, redundancy, 13, sat, 0.03755307197570801
../test_files_z3/safescade/safescade.sleec, redundancy, 14, sat, 0.06164741516113281
../test_files_z3/safescade/safescade.sleec, redundancy, 15, sat, 0.2553262710571289
../test_files_z3/safescade/safescade.sleec, redundancy, 16, sat, 0.11822056770324707
../test_files_z3/safescade/safescade.sleec, redundancy, 17, sat, 0.06887125968933105
../test_files_z3/safescade/safescade.sleec, redundancy, 18, sat, 0.039128780364990234
../test_files_z3/safescade/safescade.sleec, redundancy, 19, sat, 0.3361949920654297
../test_files_z3/safescade/safescade.sleec, redundancy, 20, sat, 0.06926894187927246
../test_files_z3/safescade/safescade.sleec, redundancy, 21, sat, 0.1173396110534668
../test_files_z3/safescade/safescade.sleec, redundancy, 22, sat, 0.06302475929260254
../test_files_z3/safescade/safescade.sleec, redundancy, 23, sat, 0.3804805278778076
../test_files_z3/safescade/safescade.sleec, redundancy, 24, sat, 0.5544421672821045
../test_files_z3/safescade/safescade.sleec, redundancy, 25, sat, 0.03894209861755371
../test_files_z3/safescade/safescade.sleec, redundancy, 26, sat, 0.0676729679107666
../test_files_z3/safescade/safescade.sleec, redundancy, 27, sat, 0.06413841247558594
../test_files_z3/safescade/safescade.sleec, conflict, 0, sat, 0.29575014114379883
../test_files_z3/safescade/safescade.sleec, conflict, 1, sat, 0.09859848022460938
../test_files_z3/safescade/safescade.sleec, conflict, 2, sat, 0.13961029052734375
../test_files_z3/safescade/safescade.sleec, conflict, 3, sat, 0.3169705867767334
../test_files_z3/safescade/safescade.sleec, conflict, 4, sat, 0.10581827163696289
../test_files_z3/safescade/safescade.sleec, conflict, 5, sat, 0.14218974113464355
../test_files_z3/safescade/safescade.sleec, conflict, 6, sat, 0.14826607704162598
../test_files_z3/safescade/safescade.sleec, conflict, 7, sat, 0.31301450729370117
../test_files_z3/safescade/safescade.sleec, conflict, 8, sat, 0.06261324882507324
../test_files_z3/safescade/safescade.sleec, conflict, 9, sat, 0.059633493423461914
../test_files_z3/safescade/safescade.sleec, conflict, 10, sat, 0.5796170234680176
../test_files_z3/safescade/safescade.sleec, conflict, 11, sat, 0.11882400512695312
../test_files_z3/safescade/safescade.sleec, conflict, 12, sat, 0.34075236320495605
../test_files_z3/safescade/safescade.sleec, conflict, 13, sat, 0.061466217041015625
../test_files_z3/safescade/safescade.sleec, conflict, 14, sat, 0.06240677833557129
../test_files_z3/safescade/safescade.sleec, conflict, 15, sat, 0.6001720428466797
../test_files_z3/safescade/safescade.sleec, conflict, 16, sat, 0.29230260848999023
../test_files_z3/safescade/safescade.sleec, conflict, 17, sat, 0.1264181137084961
../test_files_z3/safescade/safescade.sleec, conflict, 18, sat, 0.17074918746948242
../test_files_z3/safescade/safescade.sleec, conflict, 19, sat, 0.036032676696777344
../test_files_z3/safescade/safescade.sleec, conflict, 20, sat, 0.09301161766052246
../test_files_z3/safescade/safescade.sleec, conflict, 21, sat, 0.23813271522521973
../test_files_z3/safescade/safescade.sleec, conflict, 22, sat, 0.1492002010345459
../test_files_z3/safescade/safescade.sleec, conflict, 23, sat, 0.539623498916626
../test_files_z3/safescade/safescade.sleec, conflict, 24, sat, 0.6051321029663086
../test_files_z3/safescade/safescade.sleec, conflict, 25, sat, 0.03752279281616211
../test_files_z3/safescade/safescade.sleec, conflict, 26, sat, 0.0959773063659668
../test_files_z3/safescade/safescade.sleec, conflict, 27, sat, 0.09990620613098145
../test_files_z3/safescade/safescade.sleec, concern, 0, sat, 0.29728126525878906
../test_files_z3/safescade/safescade.sleec, concern, 1, sat, 0.29398322105407715
../test_files_z3/safescade/safescade.sleec, concern, 2, sat, 0.6395761966705322
../test_files_z3/safescade/safescade.sleec, concern, 3, sat, 0.3127901554107666
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 0, sat, 0.12493181228637695
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 1, sat, 0.04561114311218262
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 2, sat, 0.04081535339355469
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 3, sat, 0.036295413970947266
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 4, sat, 0.16819453239440918
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 5, sat, 0.05615091323852539
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 6, sat, 0.03660321235656738
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 7, sat, 0.04070901870727539
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 8, sat, 0.2621924877166748
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 9, sat, 0.03902459144592285
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 10, sat, 0.041060447692871094
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 11, sat, 0.06076478958129883
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 12, sat, 0.11907410621643066
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 13, sat, 0.06554174423217773
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 14, sat, 0.0358583927154541
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 15, sat, 0.036547183990478516
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 16, sat, 0.06356453895568848
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 17, sat, 0.03595542907714844
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 18, sat, 0.039164066314697266
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 19, sat, 0.0638883113861084
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 20, sat, 0.26462650299072266
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 21, sat, 0.31069350242614746
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 22, sat, 0.09297513961791992
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 23, sat, 0.06768274307250977
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 24, sat, 0.06633830070495605
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 25, sat, 0.03863048553466797
../test_files_z3/safescade/safescade-corrected.sleec, redundancy, 26, sat, 0.0388944149017334
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 0, sat, 0.4354074001312256
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 1, sat, 0.09256148338317871
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 2, sat, 0.06063032150268555
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 3, sat, 0.12831592559814453
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 4, sat, 0.17818903923034668
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 5, sat, 0.06095385551452637
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 6, sat, 0.07655739784240723
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 7, sat, 0.32196784019470215
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 8, sat, 0.1775219440460205
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 9, sat, 0.17098689079284668
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 10, sat, 0.06539702415466309
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 11, sat, 0.09046554565429688
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 12, sat, 0.354691743850708
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 13, sat, 0.18562006950378418
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 14, sat, 0.09076547622680664
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 15, sat, 0.09555363655090332
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 16, sat, 0.1376478672027588
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 17, sat, 0.09029769897460938
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 18, sat, 0.12827014923095703
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 19, sat, 0.09873628616333008
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 20, sat, 0.30401015281677246
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 21, sat, 0.36344242095947266
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 22, sat, 0.039174556732177734
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 23, sat, 0.09971237182617188
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 24, sat, 0.09596729278564453
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 25, sat, 0.21634268760681152
../test_files_z3/safescade/safescade-corrected.sleec, conflict, 26, sat, 0.13376927375793457
../test_files_z3/safescade/safescade-corrected.sleec, concern, 0, unsat, 0.11575436592102051
../test_files_z3/safescade/safescade-corrected.sleec, concern, 1, unsat, 0.1419539451599121
../test_files_z3/safescade/safescade-corrected.sleec, concern, 2, sat, 0.16534066200256348
../test_files_z3/ASPEN/aspen.sleec, redundancy, 0, sat, 0.0650177001953125
../test_files_z3/ASPEN/aspen.sleec, redundancy, 1, sat, 0.03432178497314453
../test_files_z3/ASPEN/aspen.sleec, redundancy, 2, sat, 0.034644365310668945
../test_files_z3/ASPEN/aspen.sleec, redundancy, 3, sat, 0.04380440711975098
../test_files_z3/ASPEN/aspen.sleec, redundancy, 4, sat, 0.07299280166625977
../test_files_z3/ASPEN/aspen.sleec, redundancy, 5, sat, 0.17362236976623535
../test_files_z3/ASPEN/aspen.sleec, redundancy, 6, sat, 0.05076193809509277
../test_files_z3/ASPEN/aspen.sleec, redundancy, 7, sat, 0.17061877250671387
../test_files_z3/ASPEN/aspen.sleec, redundancy, 8, sat, 0.0388643741607666
../test_files_z3/ASPEN/aspen.sleec, redundancy, 9, sat, 0.3721120357513428
../test_files_z3/ASPEN/aspen.sleec, redundancy, 10, sat, 0.20838117599487305
../test_files_z3/ASPEN/aspen.sleec, redundancy, 11, sat, 0.17712640762329102
../test_files_z3/ASPEN/aspen.sleec, redundancy, 12, sat, 0.18007707595825195
../test_files_z3/ASPEN/aspen.sleec, redundancy, 13, sat, 0.03391671180725098
../test_files_z3/ASPEN/aspen.sleec, redundancy, 14, sat, 0.033643245697021484
../test_files_z3/ASPEN/aspen.sleec, redundancy, 15, sat, 0.18011188507080078
../test_files_z3/ASPEN/aspen.sleec, redundancy, 16, sat, 0.0336458683013916
../test_files_z3/ASPEN/aspen.sleec, redundancy, 17, sat, 0.03516507148742676
../test_files_z3/ASPEN/aspen.sleec, redundancy, 18, sat, 0.036006927490234375
../test_files_z3/ASPEN/aspen.sleec, redundancy, 19, sat, 0.09748959541320801
../test_files_z3/ASPEN/aspen.sleec, redundancy, 20, sat, 0.340374231338501
../test_files_z3/ASPEN/aspen.sleec, redundancy, 21, unsat, 0.29853248596191406
../test_files_z3/ASPEN/aspen.sleec, redundancy, 22, sat, 0.24827170372009277
../test_files_z3/ASPEN/aspen.sleec, conflict, 0, sat, 0.08282899856567383
../test_files_z3/ASPEN/aspen.sleec, conflict, 1, sat, 0.08606982231140137
../test_files_z3/ASPEN/aspen.sleec, conflict, 2, sat, 0.033960580825805664
../test_files_z3/ASPEN/aspen.sleec, conflict, 3, sat, 0.05543327331542969
../test_files_z3/ASPEN/aspen.sleec, conflict, 4, sat, 0.09492135047912598
../test_files_z3/ASPEN/aspen.sleec, conflict, 5, sat, 0.34857678413391113
../test_files_z3/ASPEN/aspen.sleec, conflict, 6, sat, 0.06980443000793457
../test_files_z3/ASPEN/aspen.sleec, conflict, 7, sat, 0.2238447666168213
../test_files_z3/ASPEN/aspen.sleec, conflict, 8, sat, 0.08274984359741211
../test_files_z3/ASPEN/aspen.sleec, conflict, 9, sat, 0.08575749397277832
../test_files_z3/ASPEN/aspen.sleec, conflict, 10, sat, 0.22949528694152832
../test_files_z3/ASPEN/aspen.sleec, conflict, 11, sat, 0.20379948616027832
../test_files_z3/ASPEN/aspen.sleec, conflict, 12, sat, 0.21331501007080078
../test_files_z3/ASPEN/aspen.sleec, conflict, 13, sat, 0.060845136642456055
../test_files_z3/ASPEN/aspen.sleec, conflict, 14, sat, 0.06187152862548828
../test_files_z3/ASPEN/aspen.sleec, conflict, 15, sat, 0.4349513053894043
../test_files_z3/ASPEN/aspen.sleec, conflict, 16, sat, 0.06143784523010254
../test_files_z3/ASPEN/aspen.sleec, conflict, 17, sat, 0.059515953063964844
../test_files_z3/ASPEN/aspen.sleec, conflict, 18, sat, 0.09491801261901855
../test_files_z3/ASPEN/aspen.sleec, conflict, 19, sat, 0.1280536651611328
../test_files_z3/ASPEN/aspen.sleec, conflict, 20, sat, 0.08326148986816406
../test_files_z3/ASPEN/aspen.sleec, conflict, 21, sat, 0.35013294219970703
../test_files_z3/ASPEN/aspen.sleec, conflict, 22, sat, 0.33966851234436035
../test_files_z3/ASPEN/aspen.sleec, concern, 0, unsat, 0.39937329292297363
../test_files_z3/ASPEN/aspen.sleec, concern, 1, unsat, 0.39401745796203613
../test_files_z3/ASPEN/aspen.sleec, concern, 2, unsat, 0.32938313484191895
../test_files_z3/ASPEN/aspen.sleec, concern, 3, sat, 0.21988272666931152
../test_files_z3/ASPEN/aspen.sleec, concern, 4, sat, 0.6281089782714844
../test_files_z3/ASPEN/aspen.sleec, concern, 5, unsat, 0.21770405769348145
../test_files_z3/ASPEN/aspen.sleec, concern, 6, sat, 0.03232550621032715
../test_files_z3/ASPEN/aspen.sleec, concern, 7, sat, 0.051432132720947266
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 0, sat, 0.0669703483581543
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 1, sat, 0.03522610664367676
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 2, sat, 0.03495430946350098
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 3, sat, 0.04705190658569336
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 4, sat, 0.35138535499572754
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 5, sat, 0.22498559951782227
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 6, sat, 0.03378462791442871
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 7, sat, 0.2206709384918213
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 8, sat, 0.040625810623168945
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 9, sat, 0.4579761028289795
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 10, sat, 0.21563386917114258
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 11, sat, 0.20848321914672852
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 12, sat, 0.24700522422790527
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 13, sat, 0.03441929817199707
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 14, sat, 0.0605313777923584
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 15, sat, 0.09657573699951172
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 16, sat, 0.037479400634765625
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 17, sat, 0.03353095054626465
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 18, sat, 0.21408724784851074
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 19, sat, 0.07600164413452148
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 20, sat, 0.034819602966308594
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 21, sat, 0.0369870662689209
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 22, sat, 0.0650784969329834
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 23, sat, 0.254225492477417
../test_files_z3/ASPEN/aspen-corrected.sleec, redundancy, 24, sat, 0.23841571807861328
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 0, sat, 0.0843362808227539
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 1, sat, 0.08931922912597656
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 2, sat, 0.035436153411865234
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 3, sat, 0.05843400955200195
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 4, sat, 0.08245301246643066
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 5, sat, 0.25031065940856934
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 6, sat, 0.07799911499023438
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 7, sat, 0.27083301544189453
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 8, sat, 0.0835263729095459
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 9, sat, 0.10459136962890625
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 10, sat, 0.28144216537475586
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 11, sat, 0.24837756156921387
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 12, sat, 0.2516050338745117
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 13, sat, 0.15420031547546387
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 14, sat, 0.08877968788146973
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 15, sat, 0.08616781234741211
../test_files_z3/ASPEN/aspen-corrected.sleec, conflict, 16, sat, 0.08683300018310547
