relation file, mode, rule, relations result,relations duration,quantifiers file2,quantifiers mode,quantifiers  rule,quantifiers result,quantifiers duration,z3 file,z3  mode,z3 rule,z3  result,z3 duration,file/mode match,result_match,Difference
ALMI/ALMI-Corrected.sleec, redundancy,9, sat,0.042379618,ALMI/ALMI-Corrected.sleec, redundancy,9, sat,0.079900265,ALMI/ALMI-Corrected.sleec, redundancy,9, sat,0.048748493,TRUE,TRUE,-0.006368876
ALMI/ALMI-Corrected.sleec, redundancy,10, sat,0.041668415,ALMI/ALMI-Corrected.sleec, redundancy,10, sat,0.071974039,ALMI/ALMI-Corrected.sleec, redundancy,10, sat,0.063149214,TRUE,TRUE,-0.021480799
ALMI/ALMI-Corrected.sleec, redundancy,11, sat,0.071368456,ALMI/ALMI-Corrected.sleec, redundancy,11, sat,0.121843576,ALMI/ALMI-Corrected.sleec, redundancy,11, sat,0.076075077,TRUE,TRUE,-0.004706621
ALMI/ALMI-Corrected.sleec, redundancy,12, sat,0.043715,ALMI/ALMI-Corrected.sleec, redundancy,12, sat,0.070765257,ALMI/ALMI-Corrected.sleec, redundancy,12, sat,0.042222261,TRUE,TRUE,0.001492739
ALMI/ALMI-Corrected.sleec, redundancy,13, sat,0.044824362,ALMI/ALMI-Corrected.sleec, redundancy,13, sat,0.069536686,ALMI/ALMI-Corrected.sleec, redundancy,13, sat,0.069508314,TRUE,TRUE,-0.024683952
ALMI/ALMI-Corrected.sleec, redundancy,14, sat,0.080788612,ALMI/ALMI-Corrected.sleec, redundancy,14, sat,0.095078707,ALMI/ALMI-Corrected.sleec, redundancy,14, sat,0.046517134,TRUE,TRUE,0.034271479
ALMI/ALMI-Corrected.sleec, redundancy,15, sat,0.071338892,ALMI/ALMI-Corrected.sleec, redundancy,15, sat,0.111979723,ALMI/ALMI-Corrected.sleec, redundancy,15, sat,0.105090141,TRUE,TRUE,-0.033751249
ALMI/ALMI-Corrected.sleec, redundancy,16, sat,0.124340773,ALMI/ALMI-Corrected.sleec, redundancy,16, sat,0.15050149,ALMI/ALMI-Corrected.sleec, redundancy,16, sat,0.234690666,TRUE,TRUE,-0.110349894
ALMI/ALMI-Corrected.sleec, redundancy,17, sat,0.049510241,ALMI/ALMI-Corrected.sleec, redundancy,17, sat,0.072698116,ALMI/ALMI-Corrected.sleec, redundancy,17, sat,0.044682026,TRUE,TRUE,0.004828215
ALMI/ALMI-Corrected.sleec, redundancy,18, sat,0.055938244,ALMI/ALMI-Corrected.sleec, redundancy,18, sat,0.089576721,ALMI/ALMI-Corrected.sleec, redundancy,18, sat,0.079283237,TRUE,TRUE,-0.023344994
ALMI/ALMI-Corrected.sleec, redundancy,19, sat,0.045220613,ALMI/ALMI-Corrected.sleec, redundancy,19, sat,0.069126606,ALMI/ALMI-Corrected.sleec, redundancy,19, sat,0.078083515,TRUE,TRUE,-0.032862902
ALMI/ALMI-Corrected.sleec, redundancy,20, sat,0.141272306,ALMI/ALMI-Corrected.sleec, redundancy,20, unknown (TIMEOUT),10.00008512,ALMI/ALMI-Corrected.sleec, redundancy,20, sat,0.296058655,TRUE,TRUE,-0.154786348
ALMI/ALMI-Corrected.sleec, redundancy,21, sat,0.045178413,ALMI/ALMI-Corrected.sleec, redundancy,21, sat,0.08240366,ALMI/ALMI-Corrected.sleec, redundancy,21, sat,0.0442698,TRUE,TRUE,0.000908613
ALMI/ALMI-Corrected.sleec, redundancy,22, sat,0.043474197,ALMI/ALMI-Corrected.sleec, redundancy,22, sat,0.071793079,ALMI/ALMI-Corrected.sleec, redundancy,22, sat,0.098904848,TRUE,TRUE,-0.055430651
ALMI/ALMI-Corrected.sleec, redundancy,23, sat,0.141004086,ALMI/ALMI-Corrected.sleec, redundancy,23, unknown (TIMEOUT),10.00008392,ALMI/ALMI-Corrected.sleec, redundancy,23, sat,0.205224991,TRUE,TRUE,-0.064220905
ALMI/ALMI-Corrected.sleec, redundancy,24, sat,0.060534239,ALMI/ALMI-Corrected.sleec, redundancy,24, unknown (TIMEOUT),10.00007892,ALMI/ALMI-Corrected.sleec, redundancy,24, sat,0.075252533,TRUE,TRUE,-0.014718294
ALMI/ALMI-Corrected.sleec, redundancy,25, sat,0.048032761,ALMI/ALMI-Corrected.sleec, redundancy,25, sat,0.090438128,ALMI/ALMI-Corrected.sleec, redundancy,25, sat,0.049072742,TRUE,TRUE,-0.001039982
ALMI/ALMI-Corrected.sleec, redundancy,26, sat,0.063480377,ALMI/ALMI-Corrected.sleec, redundancy,26, sat,0.082078934,ALMI/ALMI-Corrected.sleec, redundancy,26, sat,0.134671926,TRUE,TRUE,-0.071191549
ALMI/ALMI-Corrected.sleec, redundancy,27, sat,0.054468155,ALMI/ALMI-Corrected.sleec, redundancy,27, sat,0.081638813,ALMI/ALMI-Corrected.sleec, redundancy,27, sat,0.077984333,TRUE,TRUE,-0.023516178
ALMI/ALMI-Corrected.sleec, redundancy,28, sat,0.045582533,ALMI/ALMI-Corrected.sleec, redundancy,28, sat,0.071141481,ALMI/ALMI-Corrected.sleec, redundancy,28, sat,0.044334412,TRUE,TRUE,0.001248121
ALMI/ALMI-Corrected.sleec, redundancy,29, sat,0.042177439,ALMI/ALMI-Corrected.sleec, redundancy,29, sat,0.069063663,ALMI/ALMI-Corrected.sleec, redundancy,29, sat,0.043261528,TRUE,TRUE,-0.001084089
ALMI/ALMI-Corrected.sleec, redundancy,30, sat,0.040526628,ALMI/ALMI-Corrected.sleec, redundancy,30, sat,0.072023153,ALMI/ALMI-Corrected.sleec, redundancy,30, sat,0.044220924,TRUE,TRUE,-0.003694296
ALMI/ALMI-Corrected.sleec, redundancy,31, unsat,0.093421459,ALMI/ALMI-Corrected.sleec, redundancy,31, unknown (TIMEOUT),10.00008273,ALMI/ALMI-Corrected.sleec, redundancy,31, unsat,0.093852282,TRUE,TRUE,-0.000430822
ALMI/ALMI-Corrected.sleec, redundancy,32, sat,0.060553551,ALMI/ALMI-Corrected.sleec, redundancy,32, sat,0.167357206,ALMI/ALMI-Corrected.sleec, redundancy,32, sat,0.082594872,TRUE,TRUE,-0.022041321
ALMI/ALMI-Corrected.sleec, redundancy,33, sat,0.071266174,ALMI/ALMI-Corrected.sleec, redundancy,33, sat,0.088498831,ALMI/ALMI-Corrected.sleec, redundancy,33, sat,0.118678808,TRUE,TRUE,-0.047412634
ALMI/ALMI-Corrected.sleec, redundancy,34, sat,0.064587593,ALMI/ALMI-Corrected.sleec, redundancy,34, sat,0.086416483,ALMI/ALMI-Corrected.sleec, redundancy,34, sat,0.116189718,TRUE,TRUE,-0.051602125
ALMI/ALMI-Corrected.sleec, redundancy,35, sat,0.06974864,ALMI/ALMI-Corrected.sleec, redundancy,35, sat,0.085538626,ALMI/ALMI-Corrected.sleec, redundancy,35, sat,0.112839937,TRUE,TRUE,-0.043091297
ALMI/ALMI-Corrected.sleec, conflict,0, sat,0.04691577,ALMI/ALMI-Corrected.sleec, conflict,0, unknown (TIMEOUT),10.00010395,ALMI/ALMI-Corrected.sleec, conflict,0, sat,0.076015711,TRUE,TRUE,-0.029099941
ALMI/ALMI-Corrected.sleec, conflict,1, sat,0.121843815,ALMI/ALMI-Corrected.sleec, conflict,1, unknown (TIMEOUT),10.00007319,ALMI/ALMI-Corrected.sleec, conflict,1, sat,0.295305967,TRUE,TRUE,-0.173462152
ALMI/ALMI-Corrected.sleec, conflict,2, sat,0.078672647,ALMI/ALMI-Corrected.sleec, conflict,2, unknown (TIMEOUT),10.00008488,ALMI/ALMI-Corrected.sleec, conflict,2, sat,0.234760284,TRUE,TRUE,-0.156087637
ALMI/ALMI-Corrected.sleec, conflict,3, sat,0.083385944,ALMI/ALMI-Corrected.sleec, conflict,3, unknown (TIMEOUT),10.00011396,ALMI/ALMI-Corrected.sleec, conflict,3, sat,0.235304594,TRUE,TRUE,-0.15191865
ALMI/ALMI-Corrected.sleec, conflict,4, sat,0.051333904,ALMI/ALMI-Corrected.sleec, conflict,4, unknown (TIMEOUT),10.00008535,ALMI/ALMI-Corrected.sleec, conflict,4, sat,0.095483065,TRUE,TRUE,-0.04414916
ALMI/ALMI-Corrected.sleec, conflict,5, sat,0.054086685,ALMI/ALMI-Corrected.sleec, conflict,5, unknown (TIMEOUT),10.00007391,ALMI/ALMI-Corrected.sleec, conflict,5, sat,0.153717995,TRUE,TRUE,-0.09963131
ALMI/ALMI-Corrected.sleec, conflict,6, sat,0.053548336,ALMI/ALMI-Corrected.sleec, conflict,6, unknown (TIMEOUT),10.00007701,ALMI/ALMI-Corrected.sleec, conflict,6, sat,0.158747911,TRUE,TRUE,-0.105199575
ALMI/ALMI-Corrected.sleec, conflict,7, sat,0.03440094,ALMI/ALMI-Corrected.sleec, conflict,7, unknown (TIMEOUT),10.00006557,ALMI/ALMI-Corrected.sleec, conflict,7, sat,0.047644615,TRUE,TRUE,-0.013243675
ALMI/ALMI-Corrected.sleec, conflict,8, sat,0.090554714,ALMI/ALMI-Corrected.sleec, conflict,8, unknown (TIMEOUT),10.00006676,ALMI/ALMI-Corrected.sleec, conflict,8, sat,0.150787115,TRUE,TRUE,-0.060232401
ALMI/ALMI-Corrected.sleec, conflict,9, sat,0.051867247,ALMI/ALMI-Corrected.sleec, conflict,9, unknown (TIMEOUT),10.00007939,ALMI/ALMI-Corrected.sleec, conflict,9, sat,0.137228012,TRUE,TRUE,-0.085360765
ALMI/ALMI-Corrected.sleec, conflict,10, sat,0.04547739,ALMI/ALMI-Corrected.sleec, conflict,10, unknown (TIMEOUT),10.00024629,ALMI/ALMI-Corrected.sleec, conflict,10, sat,0.100847006,TRUE,TRUE,-0.055369616
ALMI/ALMI-Corrected.sleec, conflict,11, sat,0.09290123,ALMI/ALMI-Corrected.sleec, conflict,11, unknown (TIMEOUT),10.00234985,ALMI/ALMI-Corrected.sleec, conflict,11, sat,0.135522604,TRUE,TRUE,-0.042621374
ALMI/ALMI-Corrected.sleec, conflict,12, sat,0.04837966,ALMI/ALMI-Corrected.sleec, conflict,12, unknown (TIMEOUT),10.00007963,ALMI/ALMI-Corrected.sleec, conflict,12, sat,0.107989788,TRUE,TRUE,-0.059610128
ALMI/ALMI-Corrected.sleec, conflict,13, sat,0.107470274,ALMI/ALMI-Corrected.sleec, conflict,13, unknown (TIMEOUT),10.00008583,ALMI/ALMI-Corrected.sleec, conflict,13, sat,0.161438704,TRUE,TRUE,-0.05396843
ALMI/ALMI-Corrected.sleec, conflict,14, sat,0.084645271,ALMI/ALMI-Corrected.sleec, conflict,14, unknown (TIMEOUT),10.00007176,ALMI/ALMI-Corrected.sleec, conflict,14, sat,0.126810074,TRUE,TRUE,-0.042164803
ALMI/ALMI-Corrected.sleec, conflict,15, sat,0.084610224,ALMI/ALMI-Corrected.sleec, conflict,15, unknown (TIMEOUT),10.00007057,ALMI/ALMI-Corrected.sleec, conflict,15, sat,0.185042381,TRUE,TRUE,-0.100432158
ALMI/ALMI-Corrected.sleec, conflict,16, sat,0.129330873,ALMI/ALMI-Corrected.sleec, conflict,16, unknown (TIMEOUT),10.00012469,ALMI/ALMI-Corrected.sleec, conflict,16, sat,0.288579226,TRUE,TRUE,-0.159248352
ALMI/ALMI-Corrected.sleec, conflict,17, sat,0.046049118,ALMI/ALMI-Corrected.sleec, conflict,17, unknown (TIMEOUT),10.0000701,ALMI/ALMI-Corrected.sleec, conflict,17, sat,0.081228018,TRUE,TRUE,-0.0351789
ALMI/ALMI-Corrected.sleec, conflict,18, sat,0.072489023,ALMI/ALMI-Corrected.sleec, conflict,18, unknown (TIMEOUT),10.00006914,ALMI/ALMI-Corrected.sleec, conflict,18, sat,0.1428864,TRUE,TRUE,-0.070397377
ALMI/ALMI-Corrected.sleec, conflict,19, sat,0.049295902,ALMI/ALMI-Corrected.sleec, conflict,19, unknown (TIMEOUT),10.00007796,ALMI/ALMI-Corrected.sleec, conflict,19, sat,0.071549892,TRUE,TRUE,-0.02225399
ALMI/ALMI-Corrected.sleec, conflict,20, sat,0.137583971,ALMI/ALMI-Corrected.sleec, conflict,20, unknown (TIMEOUT),10.00006604,ALMI/ALMI-Corrected.sleec, conflict,20, sat,0.269358873,TRUE,TRUE,-0.131774902
ALMI/ALMI-Corrected.sleec, conflict,21, sat,0.058231831,ALMI/ALMI-Corrected.sleec, conflict,21, unknown (TIMEOUT),10.00007415,ALMI/ALMI-Corrected.sleec, conflict,21, sat,0.073718786,TRUE,TRUE,-0.015486956
ALMI/ALMI-Corrected.sleec, conflict,22, sat,0.068245173,ALMI/ALMI-Corrected.sleec, conflict,22, unknown (TIMEOUT),10.00008893,ALMI/ALMI-Corrected.sleec, conflict,22, sat,0.043067217,TRUE,TRUE,0.025177956
ALMI/ALMI-Corrected.sleec, conflict,23, sat,0.14342761,ALMI/ALMI-Corrected.sleec, conflict,23, unknown (TIMEOUT),10.00007439,ALMI/ALMI-Corrected.sleec, conflict,23, sat,0.277556181,TRUE,TRUE,-0.134128571
ALMI/ALMI-Corrected.sleec, conflict,24, sat,0.051113367,ALMI/ALMI-Corrected.sleec, conflict,24, unknown (TIMEOUT),10.00008988,ALMI/ALMI-Corrected.sleec, conflict,24, sat,0.171588898,TRUE,TRUE,-0.120475531
ALMI/ALMI-Corrected.sleec, conflict,25, sat,0.04811573,ALMI/ALMI-Corrected.sleec, conflict,25, unknown (TIMEOUT),10.00008893,ALMI/ALMI-Corrected.sleec, conflict,25, sat,0.111974001,TRUE,TRUE,-0.063858271
ALMI/ALMI-Corrected.sleec, conflict,26, sat,0.059007645,ALMI/ALMI-Corrected.sleec, conflict,26, unknown (TIMEOUT),10.00007987,ALMI/ALMI-Corrected.sleec, conflict,26, sat,0.10641098,TRUE,TRUE,-0.047403336
ALMI/ALMI-Corrected.sleec, conflict,27, sat,0.054424047,ALMI/ALMI-Corrected.sleec, conflict,27, unknown (TIMEOUT),10.00038862,ALMI/ALMI-Corrected.sleec, conflict,27, sat,0.106655121,TRUE,TRUE,-0.052231073
ALMI/ALMI-Corrected.sleec, conflict,28, sat,0.049375772,ALMI/ALMI-Corrected.sleec, conflict,28, unknown (TIMEOUT),10.00008655,ALMI/ALMI-Corrected.sleec, conflict,28, sat,0.079867363,TRUE,TRUE,-0.03049159
ALMI/ALMI-Corrected.sleec, conflict,29, sat,0.039085627,ALMI/ALMI-Corrected.sleec, conflict,29, unknown (TIMEOUT),10.00008082,ALMI/ALMI-Corrected.sleec, conflict,29, sat,0.142874479,TRUE,TRUE,-0.103788853
ALMI/ALMI-Corrected.sleec, conflict,30, sat,0.050749779,ALMI/ALMI-Corrected.sleec, conflict,30, unknown (TIMEOUT),10.00007153,ALMI/ALMI-Corrected.sleec, conflict,30, sat,0.108101845,TRUE,TRUE,-0.057352066
ALMI/ALMI-Corrected.sleec, conflict,31, sat,0.050556183,ALMI/ALMI-Corrected.sleec, conflict,31, unknown (TIMEOUT),10.00008678,ALMI/ALMI-Corrected.sleec, conflict,31, sat,0.083242178,TRUE,TRUE,-0.032685995
ALMI/ALMI-Corrected.sleec, conflict,32, sat,0.050863028,ALMI/ALMI-Corrected.sleec, conflict,32, unknown (TIMEOUT),10.00008488,ALMI/ALMI-Corrected.sleec, conflict,32, sat,0.077534437,TRUE,TRUE,-0.02667141
ALMI/ALMI-Corrected.sleec, conflict,33, sat,0.065298319,ALMI/ALMI-Corrected.sleec, conflict,33, unknown (TIMEOUT),10.00007915,ALMI/ALMI-Corrected.sleec, conflict,33, sat,0.156014442,TRUE,TRUE,-0.090716124
ALMI/ALMI-Corrected.sleec, conflict,34, sat,0.068548441,ALMI/ALMI-Corrected.sleec, conflict,34, unknown (TIMEOUT),10.00006747,ALMI/ALMI-Corrected.sleec, conflict,34, sat,0.235882998,TRUE,TRUE,-0.167334557
ALMI/ALMI-Corrected.sleec, conflict,35, sat,0.067424536,ALMI/ALMI-Corrected.sleec, conflict,35, unknown (TIMEOUT),10.00007844,ALMI/ALMI-Corrected.sleec, conflict,35, sat,0.14902544,TRUE,TRUE,-0.081600904
ALMI/ALMI-Corrected.sleec, concern,0, sat,0.053706646,ALMI/ALMI-Corrected.sleec, concern,0, unknown (TIMEOUT),10.00009632,ALMI/ALMI-Corrected.sleec, concern,0, unsat,0.089633465,TRUE,FALSE,-0.035926819
ALMI/ALMI-Corrected.sleec, concern,1, sat,0.045645237,ALMI/ALMI-Corrected.sleec, concern,1, unknown (TIMEOUT),10.00007176,ALMI/ALMI-Corrected.sleec, concern,1, unsat,0.08793807,TRUE,FALSE,-0.042292833
ALMI/ALMI-Corrected.sleec, concern,2, sat,0.045672894,ALMI/ALMI-Corrected.sleec, concern,2, unknown (TIMEOUT),10.00008726,ALMI/ALMI-Corrected.sleec, concern,2, unsat,0.266183853,TRUE,FALSE,-0.22051096
ALMI/ALMI-Corrected.sleec, concern,3, sat,0.062483788,ALMI/ALMI-Corrected.sleec, concern,3, unknown (TIMEOUT),10.00006485,ALMI/ALMI-Corrected.sleec, concern,3, unsat,0.060523272,TRUE,FALSE,0.001960516
ALMI/ALMI-Corrected.sleec, concern,4, sat,0.090476036,ALMI/ALMI-Corrected.sleec, concern,4, unknown (TIMEOUT),10.00006819,ALMI/ALMI-Corrected.sleec, concern,4, unsat,0.042871475,TRUE,FALSE,0.047604561
ALMI/ALMI-Corrected.sleec, concern,5, sat,0.058591604,ALMI/ALMI-Corrected.sleec, concern,5, unknown (TIMEOUT),10.00006628,ALMI/ALMI-Corrected.sleec, concern,5, unsat,0.046594381,TRUE,FALSE,0.011997223
ALMI/ALMI-Corrected.sleec, concern,6, sat,0.049294949,ALMI/ALMI-Corrected.sleec, concern,6, unknown (TIMEOUT),10.0000813,ALMI/ALMI-Corrected.sleec, concern,6, unsat,0.092518568,TRUE,FALSE,-0.043223619
ALMI/ALMI-Corrected.sleec, concern,7, sat,0.061847687,ALMI/ALMI-Corrected.sleec, concern,7, unknown (TIMEOUT),10.00008225,ALMI/ALMI-Corrected.sleec, concern,7, unsat,0.045255423,TRUE,FALSE,0.016592264
ALMI/ALMI-Corrected.sleec, concern,8, sat,0.168662548,ALMI/ALMI-Corrected.sleec, concern,8, unknown (TIMEOUT),10.00007534,ALMI/ALMI-Corrected.sleec, concern,8, unsat,0.272166967,TRUE,FALSE,-0.103504419
ALMI/ALMI-Corrected.sleec, concern,9, sat,0.049222708,ALMI/ALMI-Corrected.sleec, concern,9, unknown (TIMEOUT),10.00006604,ALMI/ALMI-Corrected.sleec, concern,9, unsat,0.083646059,TRUE,FALSE,-0.034423351
CSI/CSI.sleec, redundancy,0, sat,0.069965839,CSI/CSI.sleec, redundancy,0, unknown (TIMEOUT),10.00009108,CSI/CSI.sleec, redundancy,0, sat,0.143559456,TRUE,TRUE,-0.073593616
CSI/CSI.sleec, redundancy,1, sat,0.064967871,CSI/CSI.sleec, redundancy,1, unknown (TIMEOUT),10.00007987,CSI/CSI.sleec, redundancy,1, sat,0.148731947,TRUE,TRUE,-0.083764076
CSI/CSI.sleec, redundancy,2, sat,0.065413475,CSI/CSI.sleec, redundancy,2, unknown (TIMEOUT),10.00006771,CSI/CSI.sleec, redundancy,2, sat,0.149143696,TRUE,TRUE,-0.083730221
CSI/CSI.sleec, redundancy,3, unsat,0.01935029,CSI/CSI.sleec, redundancy,3, unknown (TIMEOUT),10.00006437,CSI/CSI.sleec, redundancy,3, unsat,0.033801556,TRUE,TRUE,-0.014451265
CSI/CSI.sleec, redundancy,4, unsat,0.020983696,CSI/CSI.sleec, redundancy,4, unknown (TIMEOUT),10.000067,CSI/CSI.sleec, redundancy,4, unsat,0.034695148,TRUE,TRUE,-0.013711452
CSI/CSI.sleec, redundancy,5, sat,0.029854059,CSI/CSI.sleec, redundancy,5, sat,0.057961226,CSI/CSI.sleec, redundancy,5, sat,0.033416748,TRUE,TRUE,-0.003562689
CSI/CSI.sleec, redundancy,6, sat,0.031450987,CSI/CSI.sleec, redundancy,6, sat,0.047361851,CSI/CSI.sleec, redundancy,6, sat,0.035624027,TRUE,TRUE,-0.00417304
CSI/CSI.sleec, redundancy,7, sat,0.065630674,CSI/CSI.sleec, redundancy,7, unknown (TIMEOUT),10.00006938,CSI/CSI.sleec, redundancy,7, sat,0.145179749,TRUE,TRUE,-0.079549074
CSI/CSI.sleec, redundancy,8, sat,0.066037178,CSI/CSI.sleec, redundancy,8, unknown (TIMEOUT),10.00007153,CSI/CSI.sleec, redundancy,8, sat,0.126486063,TRUE,TRUE,-0.060448885
CSI/CSI.sleec, redundancy,9, sat,0.105236769,CSI/CSI.sleec, redundancy,9, unknown (TIMEOUT),10.00008059,CSI/CSI.sleec, redundancy,9, sat,0.249883413,TRUE,TRUE,-0.144646645
CSI/CSI.sleec, redundancy,10, sat,0.103909969,CSI/CSI.sleec, redundancy,10, sat,0.125301838,CSI/CSI.sleec, redundancy,10, sat,0.282215834,TRUE,TRUE,-0.178305864
CSI/CSI.sleec, redundancy,11, sat,0.109022379,CSI/CSI.sleec, redundancy,11, unknown (TIMEOUT),10.000067,CSI/CSI.sleec, redundancy,11, sat,0.165294647,TRUE,TRUE,-0.056272268
CSI/CSI.sleec, redundancy,12, sat,0.099232674,CSI/CSI.sleec, redundancy,12, sat,0.109767914,CSI/CSI.sleec, redundancy,12, sat,0.291791916,TRUE,TRUE,-0.192559242
CSI/CSI.sleec, redundancy,13, sat,0.106373072,CSI/CSI.sleec, redundancy,13, sat,0.099443197,CSI/CSI.sleec, redundancy,13, sat,0.364379644,TRUE,TRUE,-0.258006573
CSI/CSI.sleec, redundancy,14, sat,0.113009214,CSI/CSI.sleec, redundancy,14, sat,0.096394539,CSI/CSI.sleec, redundancy,14, sat,0.412261009,TRUE,TRUE,-0.299251795
CSI/CSI.sleec, redundancy,15, sat,0.113206387,CSI/CSI.sleec, redundancy,15, unknown (TIMEOUT),10.00008249,CSI/CSI.sleec, redundancy,15, sat,0.281676292,TRUE,TRUE,-0.168469906
CSI/CSI.sleec, redundancy,16, sat,0.105521679,CSI/CSI.sleec, redundancy,16, unknown (TIMEOUT),10.0024991,CSI/CSI.sleec, redundancy,16, sat,0.245047569,TRUE,TRUE,-0.13952589
CSI/CSI.sleec, redundancy,17, unsat,0.029162645,CSI/CSI.sleec, redundancy,17, unknown (TIMEOUT),10.00008178,CSI/CSI.sleec, redundancy,17, unsat,0.133263826,TRUE,TRUE,-0.104101181
CSI/CSI.sleec, redundancy,18, sat,0.12271452,CSI/CSI.sleec, redundancy,18, unknown (TIMEOUT),10.00007272,CSI/CSI.sleec, redundancy,18, sat,0.242477894,TRUE,TRUE,-0.119763374
CSI/CSI.sleec, redundancy,19, sat,0.132104158,CSI/CSI.sleec, redundancy,19, unknown (TIMEOUT),10.00015593,CSI/CSI.sleec, redundancy,19, sat,0.20227313,TRUE,TRUE,-0.070168972
CSI/CSI.sleec, conflict,0, sat,0.083508253,CSI/CSI.sleec, conflict,0, unknown (TIMEOUT),10.00021243,CSI/CSI.sleec, conflict,0, sat,0.168904066,TRUE,TRUE,-0.085395813
CSI/CSI.sleec, conflict,1, sat,0.083370924,CSI/CSI.sleec, conflict,1, unknown (TIMEOUT),10.00008321,CSI/CSI.sleec, conflict,1, sat,0.18693924,TRUE,TRUE,-0.103568316
CSI/CSI.sleec, conflict,2, sat,0.08760047,CSI/CSI.sleec, conflict,2, unknown (TIMEOUT),10.00006413,CSI/CSI.sleec, conflict,2, sat,0.180408001,TRUE,TRUE,-0.092807531
CSI/CSI.sleec, conflict,3, sat,0.085967779,CSI/CSI.sleec, conflict,3, unknown (TIMEOUT),10.00006294,CSI/CSI.sleec, conflict,3, sat,0.120568037,TRUE,TRUE,-0.034600258
CSI/CSI.sleec, conflict,4, sat,0.078756571,CSI/CSI.sleec, conflict,4, unknown (TIMEOUT),10.00008082,CSI/CSI.sleec, conflict,4, sat,0.111187458,TRUE,TRUE,-0.032430887
CSI/CSI.sleec, conflict,5, sat,0.037385464,CSI/CSI.sleec, conflict,5, unknown (TIMEOUT),10.00007868,CSI/CSI.sleec, conflict,5, sat,0.076225519,TRUE,TRUE,-0.038840055
CSI/CSI.sleec, conflict,6, sat,0.039696932,CSI/CSI.sleec, conflict,6, unknown (TIMEOUT),10.00008225,CSI/CSI.sleec, conflict,6, sat,0.060573578,TRUE,TRUE,-0.020876646
CSI/CSI.sleec, conflict,7, sat,0.085963964,CSI/CSI.sleec, conflict,7, unknown (TIMEOUT),10.0000813,CSI/CSI.sleec, conflict,7, sat,0.171097994,TRUE,TRUE,-0.085134029
CSI/CSI.sleec, conflict,8, sat,0.089844942,CSI/CSI.sleec, conflict,8, unknown (TIMEOUT),10.0000639,CSI/CSI.sleec, conflict,8, sat,0.192501783,TRUE,TRUE,-0.102656841
CSI/CSI.sleec, conflict,9, sat,0.10645771,CSI/CSI.sleec, conflict,9, unknown (TIMEOUT),10.00010085,CSI/CSI.sleec, conflict,9, sat,0.27044034,TRUE,TRUE,-0.16398263
CSI/CSI.sleec, conflict,10, sat,0.105237246,CSI/CSI.sleec, conflict,10, unknown (TIMEOUT),10.00006557,CSI/CSI.sleec, conflict,10, sat,0.241522789,TRUE,TRUE,-0.136285543
CSI/CSI.sleec, conflict,11, sat,0.100842714,CSI/CSI.sleec, conflict,11, unknown (TIMEOUT),10.0000751,CSI/CSI.sleec, conflict,11, sat,0.258611917,TRUE,TRUE,-0.157769203
CSI/CSI.sleec, conflict,12, sat,0.106178999,CSI/CSI.sleec, conflict,12, unknown (TIMEOUT),10.00007892,CSI/CSI.sleec, conflict,12, sat,0.279374123,TRUE,TRUE,-0.173195124
CSI/CSI.sleec, conflict,13, sat,0.104231834,CSI/CSI.sleec, conflict,13, unknown (TIMEOUT),10.0000701,CSI/CSI.sleec, conflict,13, sat,0.404386282,TRUE,TRUE,-0.300154448
CSI/CSI.sleec, conflict,14, sat,0.106223106,CSI/CSI.sleec, conflict,14, unknown (TIMEOUT),10.00007463,CSI/CSI.sleec, conflict,14, sat,0.240171432,TRUE,TRUE,-0.133948326
CSI/CSI.sleec, conflict,15, sat,0.088382483,CSI/CSI.sleec, conflict,15, unknown (TIMEOUT),10.00007057,CSI/CSI.sleec, conflict,15, sat,0.33578825,TRUE,TRUE,-0.247405767
CSI/CSI.sleec, conflict,16, sat,0.082720041,CSI/CSI.sleec, conflict,16, unknown (TIMEOUT),10.00006628,CSI/CSI.sleec, conflict,16, sat,0.280526638,TRUE,TRUE,-0.197806597
CSI/CSI.sleec, conflict,17, sat,0.10336113,CSI/CSI.sleec, conflict,17, unknown (TIMEOUT),10.00007057,CSI/CSI.sleec, conflict,17, sat,0.239349842,TRUE,TRUE,-0.135988712
CSI/CSI.sleec, conflict,18, sat,0.088538408,CSI/CSI.sleec, conflict,18, unknown (TIMEOUT),10.00007153,CSI/CSI.sleec, conflict,18, sat,0.330550909,TRUE,TRUE,-0.242012501
CSI/CSI.sleec, conflict,19, sat,0.086121559,CSI/CSI.sleec, conflict,19, unknown (TIMEOUT),10.00006437,CSI/CSI.sleec, conflict,19, sat,0.30214572,TRUE,TRUE,-0.21602416
CSI/CSI.sleec, concern,0, sat,0.08784461,CSI/CSI.sleec, concern,0, unknown (TIMEOUT),10.00010347,CSI/CSI.sleec, concern,0, sat,0.12186718,TRUE,TRUE,-0.03402257
CSI/CSI.sleec, concern,1, sat,0.077985048,CSI/CSI.sleec, concern,1, unknown (TIMEOUT),10.00007153,CSI/CSI.sleec, concern,1, sat,0.174366713,TRUE,TRUE,-0.096381664
CSI/CSI.sleec, concern,2, sat,0.07647109,CSI/CSI.sleec, concern,2, unknown (TIMEOUT),10.00008082,CSI/CSI.sleec, concern,2, sat,0.184694767,TRUE,TRUE,-0.108223677
CSI/CSI.sleec, concern,3, sat,0.030632257,CSI/CSI.sleec, concern,3, unknown (TIMEOUT),10.000072,CSI/CSI.sleec, concern,3, sat,0.033695221,TRUE,TRUE,-0.003062963
